Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	Natural killer cell mediated cytotoxicity	22/131	1.165838e-13	2.554244e-12	0	0	9.392081e+00	2.796977e+02	FCER1G;PRKCB;IFNGR2;ITGB2;ICAM2;HLA-B;GZMB;FASLG;HLA-A;ICAM1;NCR3;IFNG;LCK;PLCG2;FAS;CD48;LCP2;FYN;PTPN6;KLRC1;LAT;CD244
GO_Biological_Process_2021	Graft-versus-host disease	14/42	1.527166e-13	3.067058e-12	0	0	2.292488e+01	6.765177e+02	HLA-B;GZMB;FASLG;HLA-A;HLA-DMA;HLA-DMB;IFNG;HLA-DPB1;FAS;HLA-DRA;KLRC1;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2021	Th17 cell differentiation	20/107	1.891030e-13	3.505678e-12	0	0	1.065846e+01	3.122553e+02	STAT1;IFNGR2;CD3D;NFKBIA;HLA-DMA;HLA-DMB;IFNG;LCK;TBX21;IL2RA;IL2RB;IL21R;HLA-DPB1;HLA-DRA;NFKBIE;HLA-DRB1;LAT;NFKBIB;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2021	NF-kappa B signaling pathway	19/104	1.175125e-12	2.022893e-11	0	0	1.034023e+01	2.840424e+02	CD40;VCAM1;TNFSF14;BCL2A1;PRKCB;DDX58;TNFAIP3;TRAF1;ICAM1;RELB;NFKBIA;CYLD;LCK;BTK;PLCG2;CD14;LTB;MAP3K14;LAT
GO_Biological_Process_2021	Type I diabetes mellitus	13/43	4.760906e-12	7.649189e-11	0	0	1.981967e+01	5.167104e+02	HLA-B;GZMB;FASLG;HLA-A;HLA-DMA;HLA-DMB;IFNG;HLA-DPB1;FAS;HLA-DRA;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2021	Osteoclast differentiation	20/127	5.327909e-12	7.896829e-11	0	0	8.657321e+00	2.247273e+02	SPI1;NCF1;NCF2;STAT1;IFNGR2;RELB;NFKBIA;CYLD;SOCS1;IFNG;LCK;BTK;PLCG2;SIRPA;LCP2;FYN;FCGR1A;FCGR2B;MAP3K14;IRF9
GO_Biological_Process_2021	Autoimmune thyroid disease	14/53	5.570377e-12	7.896829e-11	0	0	1.644962e+01	4.262682e+02	CD40;HLA-B;GZMB;FASLG;HLA-A;HLA-DMA;HLA-DMB;HLA-DPB1;CTLA4;FAS;HLA-DRA;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2021	Chemokine signaling pathway	24/192	6.709998e-12	8.983942e-11	0	0	6.659341e+00	1.713277e+02	CCR1;CCL23;CCL22;NCF1;PRKCB;STAT1;CXCR5;CXCR6;CXCL13;RASGRP2;ADCY7;NFKBIA;FGR;CXCL10;CCL5;CXCR3;ELMO1;PLCG2;CCL2;CCR5;DOCK2;CCL18;NFKBIB;CCR2
GO_Biological_Process_2021	Inflammatory bowel disease	15/65	8.194713e-12	1.039435e-10	0	0	1.377176e+01	3.515592e+02	STAT1;IFNGR2;HLA-DMA;IL18RAP;HLA-DMB;IFNG;TBX21;IL21R;STAT4;HLA-DPB1;HLA-DRA;HLA-DRB1;IL18R1;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2021	Primary immunodeficiency	12/38	1.786555e-11	2.152798e-10	0	0	2.106470e+01	5.213123e+02	CD79A;CD40;PTPRC;CD8B;LCK;CD19;RFX5;BTK;ICOS;IL7R;CD3D;ADA
GO_Biological_Process_2021	Phagosome	21/152	2.067840e-11	2.373092e-10	0	0	7.433347e+00	1.828747e+02	NCF1;NCF2;ITGB2;HLA-B;HLA-A;TCIRG1;CORO1A;CTSS;HLA-DMA;HLA-DMB;CLEC7A;CD209;MRC1;HLA-DPB1;HLA-DRA;CD14;FCGR1A;FCGR2B;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2021	Intestinal immune network for IgA production	13/48	2.272329e-11	2.489234e-10	0	0	1.698394e+01	4.162362e+02	IL15RA;CD40;ITGA4;HLA-DMA;HLA-DMB;HLA-DPB1;TNFRSF17;HLA-DRA;ICOS;MAP3K14;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2021	Measles	20/139	2.935778e-11	3.076184e-10	0	0	7.779512e+00	1.886645e+02	DDX58;STAT1;MX2;MX1;EIF2AK2;TNFAIP3;ADAR;FASLG;CD3D;NFKBIA;CCND2;CD209;IL2RA;IL2RB;FAS;TLR7;FCGR2B;IRF9;SLAMF1;NFKBIB
GO_Biological_Process_2021	Cell adhesion molecules	20/148	9.406344e-11	9.445537e-10	0	0	7.229167e+00	1.669001e+02	CD40;VCAM1;ITGA4;ITGB2;ICAM2;HLA-B;ICAM3;HLA-A;ICAM1;HLA-DMA;PTPRC;HLA-DMB;CD8B;HLA-DPB1;HLA-DRA;CTLA4;ICOS;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2021	Viral myocarditis	13/60	4.788217e-10	4.615841e-09	0	0	1.263984e+01	2.712471e+02	CD40;ITGB2;HLA-B;HLA-A;ICAM1;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;FYN;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2021	Human T-cell leukemia virus 1 infection	23/219	6.359982e-10	5.895214e-09	0	0	5.449175e+00	1.153908e+02	IL15RA;CD40;SPI1;ITGB2;HLA-B;HLA-A;CD3D;ADCY7;ICAM1;RELB;NFKBIA;HLA-DMA;HLA-DMB;CCND2;LCK;IL2RA;IL2RB;HLA-DPB1;HLA-DRA;MAP3K14;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2021	Rheumatoid arthritis	15/93	1.759110e-09	1.570168e-08	0	0	8.815385e+00	1.777046e+02	ITGB2;TCIRG1;ICAM1;HLA-DMA;HLA-DMB;IFNG;CCL5;HLA-DPB1;CTLA4;CCL2;HLA-DRA;LTB;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2021	Staphylococcus aureus infection	15/95	2.387779e-09	2.055195e-08	0	0	8.594118e+00	1.706182e+02	C1QB;C1QA;ITGB2;C5AR1;FPR1;ICAM1;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;FCGR1A;FCGR2B;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2021	Toxoplasmosis	16/112	3.162884e-09	2.628466e-08	0	0	7.650943e+00	1.497426e+02	CD40;IL10RB;STAT1;IFNGR2;NFKBIA;HLA-DMA;SOCS1;HLA-DMB;IFNG;HLA-DPB1;HLA-DRA;CCR5;HLA-DRB1;NFKBIB;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2021	T cell receptor signaling pathway	15/104	8.615812e-09	6.921369e-08	0	0	7.721481e+00	1.433853e+02	CD3D;NFKBIA;PTPRC;CD8B;IFNG;LCK;CTLA4;LCP2;FYN;PTPN6;ICOS;NFKBIE;MAP3K14;LAT;NFKBIB
GO_Biological_Process_2021	Asthma	9/31	1.459974e-08	1.135012e-07	0	0	1.854482e+01	3.345905e+02	CD40;HLA-DMA;HLA-DMB;FCER1G;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2021	B cell receptor signaling pathway	13/81	2.287672e-08	1.722903e-07	0	0	8.726960e+00	1.535347e+02	CR2;PRKCB;CD79B;NFKBIA;CD79A;CD19;INPP5D;BTK;PLCG2;PTPN6;FCGR2B;NFKBIE;NFKBIB
GO_Biological_Process_2021	TNF signaling pathway	14/112	1.708771e-07	1.247921e-06	0	0	6.526492e+00	1.016979e+02	VCAM1;TNFAIP3;TRAF1;TNFRSF1B;MMP9;ICAM1;NFKBIA;CXCL10;CCL5;CCL2;FAS;MAP3K14;IL18R1;MAP3K5
GO_Biological_Process_2021	JAK-STAT signaling pathway	16/162	6.089941e-07	4.316693e-06	0	0	5.017834e+00	7.181252e+01	IL15RA;IL10RB;STAT1;IFNGR2;CSF2RA;CCND2;SOCS1;IFNG;IL7;IL2RA;IL2RB;IL21R;STAT4;PTPN6;IL7R;IRF9
GO_Biological_Process_2021	Coronavirus disease	19/232	1.001488e-06	6.895960e-06	0	0	4.099261e+00	5.662728e+01	C1QB;C1QA;PRKCB;STAT1;DDX58;MX2;C5AR1;MX1;EIF2AK2;ISG15;ADAR;NFKBIA;CXCL10;PLCG2;NLRP3;CCL2;TLR7;IRF9;NFKBIB
GO_Biological_Process_2021	African trypanosomiasis	8/37	1.135748e-06	7.603204e-06	0	0	1.247190e+01	1.707181e+02	VCAM1;IFNG;PRKCB;FAS;FASLG;APOL1;ICAM1;IDO1
GO_Biological_Process_2021	C-type lectin receptor signaling pathway	12/104	3.075218e-06	2.003047e-05	0	0	5.932954e+00	7.530185e+01	NFKBIA;CYLD;FCER1G;CCL22;CLEC7A;CD209;STAT1;PLCG2;NLRP3;MAP3K14;IRF9;RELB
GO_Biological_Process_2021	PD-L1 expression and PD-1 checkpoint pathway in cancer	11/89	4.029805e-06	2.555745e-05	0	0	6.404339e+00	7.955337e+01	NFKBIA;BATF3;IFNG;LCK;STAT1;IFNGR2;PTPN6;NFKBIE;CD3D;LAT;NFKBIB
GO_Biological_Process_2021	Fc epsilon RI signaling pathway	9/68	1.737188e-05	1.073493e-04	0	0	6.901923e+00	7.564961e+01	FCER1G;INPP5D;PLA2G4C;ALOX5AP;BTK;PLCG2;LCP2;FYN;LAT
GO_Biological_Process_2021	Transcriptional misregulation in cancer	15/192	2.405889e-05	1.449548e-04	0	0	3.865005e+00	4.110435e+01	MEF2C;CD40;SPI1;BCL11B;BCL2A1;LMO2;GZMB;TRAF1;MMP9;FOXO1;LYL1;CCND2;IL2RB;CD14;FCGR1A
GO_Biological_Process_2021	Systemic lupus erythematosus	12/135	4.458327e-05	2.619624e-04	0	0	4.430590e+00	4.438633e+01	C1QB;C1QA;CD40;HLA-DMA;HLA-DMB;IFNG;HLA-DPB1;HLA-DRA;FCGR1A;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2021	Hepatitis C	13/157	4.565321e-05	2.619624e-04	0	0	4.104996e+00	4.102712e+01	RSAD2;DDX58;STAT1;MX2;MX1;EIF2AK2;NR1H3;FASLG;NFKBIA;CXCL10;IFNG;FAS;IRF9
GO_Biological_Process_2021	NOD-like receptor signaling pathway	14/181	4.987306e-05	2.795211e-04	0	0	3.816339e+00	3.780477e+01	STAT1;CARD8;TRPV2;TNFAIP3;NFKBIA;PSTPIP1;AIM2;CCL5;NLRP3;CCL2;NLRP1;GBP2;IRF9;NFKBIB
GO_Biological_Process_2021	Chagas disease	10/102	8.408545e-05	4.605589e-04	0	0	4.921132e+00	4.617832e+01	NFKBIA;C1QB;C1QA;IFNG;IFNGR2;CCL5;CCL2;FAS;FASLG;CD3D
GO_Biological_Process_2021	Malaria	7/50	1.049247e-04	5.619298e-04	0	0	7.337612e+00	6.722917e+01	CD40;VCAM1;IFNG;GYPC;ITGB2;CCL2;ICAM1
GO_Biological_Process_2021	Necroptosis	12/159	2.140351e-04	1.121358e-03	0	0	3.702651e+00	3.128507e+01	CYLD;IFNG;STAT1;IFNGR2;PLA2G4C;STAT4;NLRP3;EIF2AK2;TNFAIP3;FAS;FASLG;IRF9
GO_Biological_Process_2021	Fc gamma R-mediated phagocytosis	9/97	2.875726e-04	1.474574e-03	0	0	4.620544e+00	3.767608e+01	PTPRC;NCF1;PRKCB;INPP5D;PLA2G4C;PLCG2;FCGR1A;FCGR2B;LAT
GO_Biological_Process_2021	Herpes simplex virus 1 infection	24/498	3.030760e-04	1.512078e-03	0	0	2.323028e+00	1.882008e+01	CD74;TNFSF14;STAT1;DDX58;IFNGR2;HLA-B;EIF2AK2;FASLG;HLA-A;PILRA;NFKBIA;HLA-DMA;HLA-DMB;IFNG;CCL5;HLA-DPB1;HLA-DRA;CCL2;FAS;TNFRSF14;HLA-DRB1;IRF9;HLA-DQB1;HLA-DPA1
GO_Biological_Process_2021	Lipid and atherosclerosis	14/215	3.074349e-04	1.512078e-03	0	0	3.165230e+00	2.559800e+01	CD40;VCAM1;NCF1;NCF2;FASLG;MMP9;ICAM1;NFKBIA;CCL5;FAS;NLRP3;CCL2;CD14;MAP3K5
GO_Biological_Process_2021	Pathways in cancer	25/531	3.237301e-04	1.560379e-03	0	0	2.268441e+00	1.822829e+01	SPI1;TCF7;FASLG;RASGRP2;ADCY7;CSF2RA;FOXO1;CCND2;PLCG2;STAT4;PIM2;IL15RA;PRKCB;STAT1;IFNGR2;FLT3LG;TRAF1;MMP9;NFKBIA;IFNG;IL7;IL2RA;IL2RB;FAS;IL7R
GO_Biological_Process_2021	Cytosolic DNA-sensing pathway	7/63	4.548357e-04	2.149322e-03	0	0	5.630485e+00	4.332982e+01	NFKBIA;CXCL10;AIM2;DDX58;CCL5;ADAR;NFKBIB
GO_Biological_Process_2021	Complement and coagulation cascades	8/85	5.642849e-04	2.615243e-03	0	0	4.685666e+00	3.504856e+01	C1QB;C1QA;CR2;ITGB2;C5AR1;ITGAX;VSIG4;F5
GO_Biological_Process_2021	Human immunodeficiency virus 1 infection	13/212	8.754802e-04	3.980957e-03	0	0	2.962035e+00	2.085491e+01	APOBEC3C;APOBEC3G;PRKCB;HLA-B;FASLG;HLA-A;TNFRSF1B;SAMHD1;CD3D;NFKBIA;PLCG2;FAS;CCR5
GO_Biological_Process_2021	Yersinia infection	10/137	9.173054e-04	4.093900e-03	0	0	3.558506e+00	2.488844e+01	NFKBIA;GIT2;CD8B;ITGA4;LCK;ELMO1;NLRP3;CCL2;LCP2;LAT
GO_Biological_Process_2021	Leukocyte transendothelial migration	9/114	9.404640e-04	4.120942e-03	0	0	3.869075e+00	2.696412e+01	VCAM1;NCF1;ITGA4;NCF2;PRKCB;ITGB2;PLCG2;MMP9;ICAM1
GO_Biological_Process_2021	Shigellosis	14/246	1.160507e-03	4.994324e-03	0	0	2.737899e+00	1.850518e+01	FNBP1;FOXO1;NFKBIA;DIAPH1;CYTH4;TNIP1;CCL5;PLCG2;ELMO1;HCLS1;NLRP3;CD14;CYTH1;NFKBIB
GO_Biological_Process_2021	Apoptosis	10/142	1.206288e-03	5.041659e-03	0	0	3.422833e+00	2.300215e+01	NFKBIA;BCL2A1;GZMB;FAS;CTSW;FASLG;TRAF1;MAP3K14;CTSS;MAP3K5
GO_Biological_Process_2021	Kaposi sarcoma-associated herpesvirus infection	12/193	1.213345e-03	5.041659e-03	0	0	3.001859e+00	2.015560e+01	CCR1;NFKBIA;STAT1;TCF7;HLA-B;PLCG2;EIF2AK2;FAS;HLA-A;CCR5;IRF9;ICAM1
GO_Biological_Process_2021	Pathogenic Escherichia coli infection	12/197	1.445614e-03	5.904964e-03	0	0	2.936348e+00	1.920143e+01	CYFIP2;NFKBIA;CYTH4;MYO5A;HCLS1;FAS;NLRP3;FASLG;FYN;PTPN6;CYTH1;NFKBIB
GO_Biological_Process_2021	AGE-RAGE signaling pathway in diabetic complications	8/100	1.640794e-03	6.590522e-03	0	0	3.918680e+00	2.512883e+01	DIAPH1;VCAM1;PRKCB;STAT1;PLCG2;CCL2;FOXO1;ICAM1
GO_Biological_Process_2021	Platelet activation	9/124	1.699560e-03	6.714653e-03	0	0	3.530818e+00	2.251739e+01	FCER1G;TBXAS1;PLA2G4C;BTK;PLCG2;LCP2;FYN;RASGRP2;ADCY7
GO_Biological_Process_2021	Toll-like receptor signaling pathway	8/104	2.105327e-03	8.183610e-03	0	0	3.754630e+00	2.314085e+01	NFKBIA;TLR1;CXCL10;CD40;STAT1;CCL5;TLR7;CD14
GO_Biological_Process_2021	Human papillomavirus infection	16/331	2.871945e-03	1.098633e-02	0	0	2.305481e+00	1.349344e+01	ITGA4;STAT1;MX2;TCF7;MX1;HLA-B;EIF2AK2;ISG15;FASLG;HLA-A;TCIRG1;FOXO1;OASL;CCND2;FAS;IRF9
GO_Biological_Process_2021	Acute myeloid leukemia	6/67	3.526208e-03	1.327838e-02	0	0	4.419204e+00	2.495760e+01	SPI1;BCL2A1;TCF7;PIM2;CD14;FCGR1A
GO_Biological_Process_2021	Fluid shear stress and atherosclerosis	9/139	3.684510e-03	1.366103e-02	0	0	3.121007e+00	1.748893e+01	MEF2C;VCAM1;NCF1;IFNG;NCF2;CCL2;MMP9;ICAM1;MAP3K5
GO_Biological_Process_2021	Endocytosis	13/252	4.013846e-03	1.465662e-02	0	0	2.461202e+00	1.358092e+01	GIT2;IQSEC3;HLA-B;ARAP2;HLA-A;EHD1;ACAP1;CYTH4;IL2RA;IL2RB;CCR5;CYTH1;SNX6
GO_Biological_Process_2021	Human cytomegalovirus infection	12/225	4.307428e-03	1.549388e-02	0	0	2.546663e+00	1.387273e+01	CCR1;NFKBIA;PRKCB;IL10RB;CCL5;HLA-B;FAS;CCL2;FASLG;HLA-A;CCR5;ADCY7
GO_Biological_Process_2021	RIG-I-like receptor signaling pathway	6/70	4.385253e-03	1.554185e-02	0	0	4.211406e+00	2.286586e+01	NFKBIA;CXCL10;CYLD;DDX58;ISG15;NFKBIB
GO_Biological_Process_2021	IL-17 signaling pathway	7/94	4.710692e-03	1.645329e-02	0	0	3.618460e+00	1.938742e+01	NFKBIA;USP25;CXCL10;IFNG;TNFAIP3;CCL2;MMP9
GO_Biological_Process_2021	Neutrophil extracellular trap formation	10/189	9.251924e-03	3.185305e-02	0	0	2.517994e+00	1.179157e+01	NCF1;NCF2;PRKCB;CLEC7A;C5AR1;ITGB2;FPR1;PLCG2;TLR7;FCGR1A
GO_Biological_Process_2021	Neurotrophin signaling pathway	7/119	1.622746e-02	5.508193e-02	0	0	2.807159e+00	1.156845e+01	NFKBIA;PLCG2;FASLG;NFKBIE;SH2B3;MAP3K5;NFKBIB
GO_Biological_Process_2021	Adipocytokine signaling pathway	5/69	1.791247e-02	5.995700e-02	0	0	3.501437e+00	1.408368e+01	NFKBIA;ACSL5;TNFRSF1B;NFKBIE;NFKBIB
GO_Biological_Process_2021	Epithelial cell signaling in Helicobacter pylori infection	5/70	1.895302e-02	6.257094e-02	0	0	3.447392e+00	1.367164e+01	NFKBIA;CCL5;PLCG2;TCIRG1;MAP3K14
GO_Biological_Process_2021	Ether lipid metabolism	4/49	2.247549e-02	7.319719e-02	0	0	3.978593e+00	1.510007e+01	PLA2G2D;PLA2G4C;ENPP2;PLA2G7
GO_Biological_Process_2021	Lysosome	7/128	2.320697e-02	7.457173e-02	0	0	2.597160e+00	9.773899e+00	GM2A;LAMP3;LAPTM5;CTSW;TCIRG1;CTSS;LGMN
GO_Biological_Process_2021	Cholesterol metabolism	4/50	2.401842e-02	7.616366e-02	0	0	3.891903e+00	1.451265e+01	SOAT1;APOC2;APOC1;APOE
GO_Biological_Process_2021	Pertussis	5/76	2.603171e-02	8.147586e-02	0	0	3.155091e+00	1.151116e+01	C1QB;C1QA;ITGB2;NLRP3;CD14
GO_Biological_Process_2021	Hepatitis B	8/162	2.717686e-02	8.396954e-02	0	0	2.333574e+00	8.413442e+00	NFKBIA;PRKCB;DDX58;STAT1;STAT4;FAS;FASLG;MMP9
GO_Biological_Process_2021	MAPK signaling pathway	12/294	3.018209e-02	9.207449e-02	0	0	1.916683e+00	6.709362e+00	MEF2C;DUSP2;PRKCB;PLA2G4C;FLT3LG;FAS;FASLG;CD14;RASGRP2;MAP3K14;RELB;MAP3K5
GO_Biological_Process_2021	VEGF signaling pathway	4/59	4.076457e-02	1.228033e-01	0	0	3.253545e+00	1.041115e+01	PRKCB;SH2D2A;PLA2G4C;PLCG2
GO_Biological_Process_2021	Arachidonic acid metabolism	4/61	4.519445e-02	1.338080e-01	0	0	3.139063e+00	9.720991e+00	PLA2G2D;PLA2G4C;TBXAS1;PTGDS
GO_Biological_Process_2021	Phospholipase D signaling pathway	7/148	4.552805e-02	1.338080e-01	0	0	2.226475e+00	6.878532e+00	FCER1G;CYTH4;PLA2G4C;PLCG2;FYN;ADCY7;CYTH1
GO_Biological_Process_2021	Inflammatory mediator regulation of TRP channels	5/98	6.521068e-02	1.893467e-01	0	0	2.406007e+00	6.568716e+00	PRKCB;PLA2G4C;PLCG2;TRPV2;ADCY7
GO_Biological_Process_2021	Amoebiasis	5/102	7.464239e-02	2.141526e-01	0	0	2.306316e+00	5.984998e+00	IFNG;PRKCB;ITGB2;CD1E;CD14
GO_Biological_Process_2021	Proteasome	3/46	8.024246e-02	2.255621e-01	0	0	3.115907e+00	7.860505e+00	IFNG;PSME1;PSMB10
GO_Biological_Process_2021	Viral carcinogenesis	8/203	8.049102e-02	2.255621e-01	0	0	1.839031e+00	4.633641e+00	NFKBIA;CCND2;HLA-B;EIF2AK2;HLA-A;TRAF1;CCR5;IRF9
GO_Biological_Process_2021	Proteoglycans in cancer	8/205	8.405464e-02	2.328410e-01	0	0	1.820173e+00	4.507273e+00	PRKCB;PLCG2;HCLS1;FAS;FASLG;PTPN6;HPSE;MMP9
GO_Biological_Process_2021	Protein export	2/23	9.022935e-02	2.471054e-01	0	0	4.248532e+00	1.021942e+01	SPCS3;SPCS2
GO_Biological_Process_2021	Vibrio cholerae infection	3/50	9.731504e-02	2.635160e-01	0	0	2.850139e+00	6.640258e+00	PLCG2;TCIRG1;PDIA4
GO_Biological_Process_2021	Salmonella infection	9/249	1.000925e-01	2.680255e-01	0	0	1.680974e+00	3.869032e+00	CYFIP2;NFKBIA;PTPRC;CYTH4;TCF7;ELMO1;NLRP3;CD14;CYTH1
GO_Biological_Process_2021	alpha-Linolenic acid metabolism	2/25	1.040136e-01	2.754646e-01	0	0	3.878698e+00	8.778398e+00	PLA2G2D;PLA2G4C
GO_Biological_Process_2021	Growth hormone synthesis, secretion and action	5/119	1.223272e-01	3.169986e-01	0	0	1.960678e+00	4.119492e+00	SOCS1;PRKCB;STAT1;PLCG2;ADCY7
GO_Biological_Process_2021	Sphingolipid signaling pathway	5/119	1.223272e-01	3.169986e-01	0	0	1.960678e+00	4.119492e+00	FCER1G;PRKCB;FYN;S1PR4;MAP3K5
GO_Biological_Process_2021	Legionellosis	3/57	1.302978e-01	3.340613e-01	0	0	2.479786e+00	5.053638e+00	NFKBIA;ITGB2;CD14
GO_Biological_Process_2021	Linoleic acid metabolism	2/29	1.330846e-01	3.376145e-01	0	0	3.303399e+00	6.662199e+00	PLA2G2D;PLA2G4C
GO_Biological_Process_2021	Morphine addiction	4/91	1.407925e-01	3.501563e-01	0	0	2.053464e+00	4.025750e+00	GABBR1;PRKCB;PDE3B;ADCY7
GO_Biological_Process_2021	Ras signaling pathway	8/232	1.409343e-01	3.501563e-01	0	0	1.598545e+00	3.132287e+00	PLA2G2D;PRKCB;PLA2G4C;PLCG2;FLT3LG;FASLG;RASGRP2;LAT
GO_Biological_Process_2021	FoxO signaling pathway	5/131	1.626882e-01	4.000802e-01	0	0	1.772852e+00	3.219356e+00	CCND2;FASLG;IL7R;S1PR4;FOXO1
GO_Biological_Process_2021	Prostate cancer	4/97	1.655475e-01	4.029994e-01	0	0	1.920391e+00	3.453817e+00	NFKBIA;TCF7;MMP9;FOXO1
GO_Biological_Process_2021	Rap1 signaling pathway	7/210	1.815751e-01	4.375960e-01	0	0	1.541531e+00	2.629984e+00	PRKCB;ITGB2;FPR1;LCP2;RASGRP2;ADCY7;LAT
