Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Spinocerebellar ataxia	10/143	1.832039e-02	2.306704e-01	0	0	2.261287e+00	9.044562e+00	GRIA2;BECN1;ATXN2;XBP1;ITPR1;ULK2;ULK1;AMBRA1;ATG14;SLC25A4
KEGG_2021_Human	Fatty acid biosynthesis	3/18	1.929661e-02	2.323984e-01	0	0	5.986378e+00	2.363318e+01	ACSL3;HSD17B8;CBR4
KEGG_2021_Human	cGMP-PKG signaling pathway	11/167	2.056248e-02	2.373253e-01	0	0	2.121463e+00	8.240373e+00	ATF2;ADCY9;CREB3L1;INSR;KCNMA1;AGTR1;ITPR1;CACNA1D;SLC25A4;ADCY6;NFATC4
KEGG_2021_Human	Drug metabolism	8/108	2.436958e-02	2.564124e-01	0	0	2.402621e+00	8.924342e+00	HPGDS;GSTM2;CYP2B6;GSTM1;NAT1;IMPDH2;NME3;FMO5
KEGG_2021_Human	Relaxin signaling pathway	9/129	2.481426e-02	2.564124e-01	0	0	2.253633e+00	8.330186e+00	ATF2;MAP2K4;SHC2;ADCY9;CREB3L1;COL4A6;COL4A5;SOS2;ADCY6
KEGG_2021_Human	GABAergic synapse	7/89	2.560738e-02	2.564124e-01	0	0	2.562172e+00	9.390040e+00	SLC38A1;ADCY9;ABAT;CACNA1D;GLUL;ADCY6;TRAK2
KEGG_2021_Human	Prolactin signaling pathway	6/70	2.591894e-02	2.564124e-01	0	0	2.812063e+00	1.027185e+01	SHC2;CCND1;CISH;SOCS6;SOS2;ESR1
KEGG_2021_Human	FoxO signaling pathway	9/131	2.706968e-02	2.585621e-01	0	0	2.216457e+00	7.999951e+00	IKBKB;CCND1;HOMER2;INSR;PLK2;CCNG2;TNFSF10;SOS2;IGF1R
KEGG_2021_Human	Pantothenate and CoA biosynthesis	3/21	2.927924e-02	2.703450e-01	0	0	4.987874e+00	1.761157e+01	ALDH3A2;PANK3;BCAT2
KEGG_2021_Human	Autophagy	9/137	3.469550e-02	2.799870e-01	0	0	2.111902e+00	7.098409e+00	BECN1;ITPR1;BCL2;ULK2;ULK1;AMBRA1;ATG14;IGF1R;BCL2L1
KEGG_2021_Human	Pyrimidine metabolism	5/56	3.479989e-02	2.799870e-01	0	0	2.938132e+00	9.866661e+00	CANT1;ENTPD3;ENTPD6;NME3;NT5M
KEGG_2021_Human	Thyroid hormone synthesis	6/75	3.482808e-02	2.799870e-01	0	0	2.607614e+00	8.754623e+00	ATF2;ADCY9;CREB3L1;ITPR1;LRP2;ADCY6
KEGG_2021_Human	Dilated cardiomyopathy	7/96	3.661771e-02	2.799870e-01	0	0	2.359796e+00	7.804371e+00	ADCY9;ITGB5;TPM1;CACNA2D2;CACNA1D;TNNI3;ADCY6
KEGG_2021_Human	Chronic myeloid leukemia	6/76	3.681914e-02	2.799870e-01	0	0	2.570229e+00	8.486221e+00	IKBKB;SHC2;CCND1;CTBP2;SOS2;BCL2L1
KEGG_2021_Human	Renin-angiotensin system	3/23	3.717921e-02	2.799870e-01	0	0	4.488622e+00	1.477657e+01	ANPEP;ATP6AP2;AGTR1
KEGG_2021_Human	Fluid shear stress and atherosclerosis	9/139	3.753595e-02	2.799870e-01	0	0	2.079195e+00	6.824865e+00	BMP4;IKBKB;MAP2K4;NQO1;GSTM2;GSTM1;BCL2;PLAT;BMPR1B
KEGG_2021_Human	Phosphatidylinositol signaling system	7/97	3.840977e-02	2.799870e-01	0	0	2.333454e+00	7.605763e+00	INPP4B;DGKD;PPIP5K1;PPIP5K2;ITPR1;IP6K1;PIK3C2B
KEGG_2021_Human	PI3K-Akt signaling pathway	18/354	4.117735e-02	2.924647e-01	0	0	1.614359e+00	5.149592e+00	ATF2;ITGB5;LAMB2;INSR;IGF1R;IKBKB;EFNA1;CCND1;ERBB3;ERBB4;CREB3L1;MYB;COL4A6;BCL2;COL4A5;SOS2;EIF4B;BCL2L1
KEGG_2021_Human	Wnt signaling pathway	10/166	4.455803e-02	3.085644e-01	0	0	1.925585e+00	5.990423e+00	RNF43;FRAT1;CCND1;CTBP2;CSNK1A1;CTNND2;PSEN1;BTRC;CXXC4;NFATC4
KEGG_2021_Human	Hepatocellular carcinoma	10/168	4.764980e-02	3.180730e-01	0	0	1.901012e+00	5.786447e+00	NQO1;FRAT1;SHC2;GSTM2;GSTM1;CCND1;CSNK1A1;SOS2;IGF1R;BCL2L1
KEGG_2021_Human	Pancreatic secretion	7/102	4.822767e-02	3.180730e-01	0	0	2.210067e+00	6.700531e+00	ADCY9;CPB1;KCNMA1;ITPR1;SLC26A3;ADCY6;SLC9A1
KEGG_2021_Human	Breast cancer	9/147	5.047328e-02	3.217529e-01	0	0	1.957846e+00	5.846739e+00	FRAT1;SHC2;CCND1;CSNK1A1;PGR;HES1;ESR1;SOS2;IGF1R
KEGG_2021_Human	Vasopressin-regulated water reabsorption	4/44	5.368103e-02	3.217529e-01	0	0	2.993953e+00	8.756403e+00	DYNC1LI1;ADCY9;CREB3L1;ADCY6
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	12/219	5.424408e-02	3.217529e-01	0	0	1.742225e+00	5.077298e+00	IKBKB;POLB;ATF2;MAP2K4;ADCY9;CCND1;NFYB;CREB3L1;SLC25A4;ADCY6;NFATC4;BCL2L1
KEGG_2021_Human	Biosynthesis of unsaturated fatty acids	3/27	5.587105e-02	3.217529e-01	0	0	3.739745e+00	1.078807e+01	SCP2;ELOVL5;ELOVL2
KEGG_2021_Human	Fatty acid elongation	3/27	5.587105e-02	3.217529e-01	0	0	3.739745e+00	1.078807e+01	ELOVL5;ELOVL2;HADH
KEGG_2021_Human	ABC transporters	4/45	5.747035e-02	3.217529e-01	0	0	2.920779e+00	8.343165e+00	ABCD4;ABCC8;ABCC5;ABCG1
KEGG_2021_Human	Colorectal cancer	6/86	6.073903e-02	3.217529e-01	0	0	2.247784e+00	6.296422e+00	CCND1;MSH3;BCL2;MLH1;SOS2;APPL1
KEGG_2021_Human	Butanoate metabolism	3/28	6.112216e-02	3.217529e-01	0	0	3.589969e+00	1.003354e+01	HMGCL;ABAT;HADH
KEGG_2021_Human	Type II diabetes mellitus	4/46	6.139911e-02	3.217529e-01	0	0	2.851089e+00	7.955564e+00	IKBKB;ABCC8;INSR;CACNA1D
KEGG_2021_Human	Salmonella infection	13/249	6.329549e-02	3.217529e-01	0	0	1.655574e+00	4.569286e+00	MAP2K4;AHNAK;PIK3C2B;IKBKB;DYNC1LI1;FYCO1;KIF5C;MYO6;TNFSF10;BCL2;NAIP;EXOC2;VPS16
KEGG_2021_Human	Cardiac muscle contraction	6/87	6.353937e-02	3.217529e-01	0	0	2.219918e+00	6.118307e+00	TPM1;CACNA2D2;CACNA1D;TNNI3;COX6C;SLC9A1
KEGG_2021_Human	Focal adhesion	11/201	6.389505e-02	3.217529e-01	0	0	1.738748e+00	4.782449e+00	VAV3;SHC2;CCND1;ITGB5;LAMB2;COL4A6;BCL2;COL4A5;ARHGAP5;SOS2;IGF1R
KEGG_2021_Human	mTOR signaling pathway	9/154	6.395091e-02	3.217529e-01	0	0	1.862651e+00	5.121618e+00	IKBKB;MIOS;NPRL2;INSR;ULK2;ULK1;SOS2;EIF4B;IGF1R
KEGG_2021_Human	Cushing syndrome	9/155	6.604551e-02	3.217529e-01	0	0	1.849797e+00	5.026658e+00	ATF2;ADCY9;CCND1;CREB3L1;AGTR1;ITPR1;WDR5B;CACNA1D;ADCY6
KEGG_2021_Human	Acute myeloid leukemia	5/67	6.620907e-02	3.217529e-01	0	0	2.415473e+00	6.557858e+00	IKBKB;PER2;CCND1;RARA;SOS2
KEGG_2021_Human	NOD-like receptor signaling pathway	10/181	7.126047e-02	3.323638e-01	0	0	1.755301e+00	4.636476e+00	IKBKB;MAVS;TRAF5;ITPR1;BCL2;RBCK1;BRCC3;TP53BP1;NAIP;BCL2L1
KEGG_2021_Human	Proteoglycans in cancer	11/205	7.132342e-02	3.323638e-01	0	0	1.702542e+00	4.495614e+00	VAV3;CCND1;ITGB5;ERBB3;ERBB4;ITPR1;ESR1;SOS2;EIF4B;IGF1R;SLC9A1
KEGG_2021_Human	beta-Alanine metabolism	3/30	7.228165e-02	3.323638e-01	0	0	3.323701e+00	8.731978e+00	ALDH3A2;ALDH6A1;ABAT
KEGG_2021_Human	Renin secretion	5/69	7.319202e-02	3.323638e-01	0	0	2.339747e+00	6.117663e+00	KCNMA1;AGTR1;ITPR1;CACNA1D;ADCY6
KEGG_2021_Human	Apelin signaling pathway	8/137	7.811151e-02	3.437356e-01	0	0	1.859691e+00	4.741502e+00	BECN1;ADCY9;CCND1;AGTR1;ITPR1;PLAT;ADCY6;SLC9A1
KEGG_2021_Human	Circadian rhythm	3/31	7.817813e-02	3.437356e-01	0	0	3.204832e+00	8.168365e+00	PER2;CRY2;BTRC
KEGG_2021_Human	GnRH signaling pathway	6/93	8.190873e-02	3.454060e-01	0	0	2.066177e+00	5.169884e+00	MAP2K4;ADCY9;ITPR1;CACNA1D;SOS2;ADCY6
KEGG_2021_Human	Hepatitis B	9/162	8.190993e-02	3.454060e-01	0	0	1.764522e+00	4.415073e+00	IKBKB;ATF2;MAP2K4;MAVS;CREB3L1;BCL2;SOS2;TLR3;NFATC4
KEGG_2021_Human	Ovarian steroidogenesis	4/51	8.308625e-02	3.454060e-01	0	0	2.547122e+00	6.336924e+00	ADCY9;INSR;ADCY6;IGF1R
KEGG_2021_Human	Thiamine metabolism	2/15	8.354585e-02	3.454060e-01	0	0	4.598264e+00	1.141455e+01	THTPA;AK1
KEGG_2021_Human	Fructose and mannose metabolism	3/33	9.057272e-02	3.628718e-01	0	0	2.990867e+00	7.182872e+00	FPGT;SORD;FBP1
KEGG_2021_Human	Lipid and atherosclerosis	11/215	9.222417e-02	3.628718e-01	0	0	1.618239e+00	3.857125e+00	IKBKB;VAV3;MAP2K4;XBP1;CYP2B6;TNFSF10;ITPR1;BCL2;HSPA2;ABCG1;BCL2L1
KEGG_2021_Human	PPAR signaling pathway	5/74	9.232367e-02	3.628718e-01	0	0	2.169637e+00	5.169063e+00	SCP2;ACOX2;ME3;ACSL3;SLC27A2
KEGG_2021_Human	Alzheimer disease	17/369	9.430591e-02	3.628718e-01	0	0	1.451844e+00	3.428110e+00	BECN1;XBP1;CSNK1A1;INSR;ITPR1;CACNA1D;PSEN1;AMBRA1;ATG14;COX6C;IKBKB;FRAT1;KIF5C;ULK2;ULK1;MAPT;SLC25A4
KEGG_2021_Human	Pathways of neurodegeneration	21/475	9.525905e-02	3.628718e-01	0	0	1.391864e+00	3.272487e+00	GRIA2;BECN1;XBP1;CSNK1A1;ITPR1;CACNA1D;AMBRA1;PSEN1;ATG14;COX6C;ATXN2;PINK1;FRAT1;CCS;KIF5C;BCL2;ULK2;ULK1;MAPT;SLC25A4;BCL2L1
KEGG_2021_Human	Circadian entrainment	6/97	9.563047e-02	3.628718e-01	0	0	1.974946e+00	4.635719e+00	PER2;GRIA2;ADCY9;ITPR1;CACNA1D;ADCY6
KEGG_2021_Human	Regulation of lipolysis in adipocytes	4/55	1.027770e-01	3.832440e-01	0	0	2.346861e+00	5.339563e+00	ADCY9;INSR;NPY1R;ADCY6
KEGG_2021_Human	Primary bile acid biosynthesis	2/17	1.037664e-01	3.832440e-01	0	0	3.984750e+00	9.027901e+00	ACOX2;SCP2
KEGG_2021_Human	Protein processing in endoplasmic reticulum	9/171	1.054060e-01	3.841772e-01	0	0	1.665712e+00	3.747744e+00	XBP1;DNAJC1;WFS1;DAD1;SEL1L;BCL2;HSPA2;SEC62;SEC23B
KEGG_2021_Human	Phospholipase D signaling pathway	8/148	1.092985e-01	3.931908e-01	0	0	1.712592e+00	3.791118e+00	SHC2;DGKD;ADCY9;INSR;AGTR1;SOS2;ADCY6;RAPGEF4
KEGG_2021_Human	Glutathione metabolism	4/57	1.133524e-01	4.025463e-01	0	0	2.258066e+00	4.916384e+00	HPGDS;GSTM2;GSTM1;ANPEP
KEGG_2021_Human	Endocytosis	12/252	1.201712e-01	4.213596e-01	0	0	1.500078e+00	3.178424e+00	SNX1;TSG101;RABEP1;KIF5C;GRK4;NEDD4;PSD4;VPS37C;AGAP1;NEDD4L;HSPA2;IGF1R
KEGG_2021_Human	Epstein-Barr virus infection	10/202	1.227282e-01	4.249463e-01	0	0	1.561603e+00	3.275906e+00	IKBKB;MAP2K4;MAVS;ENTPD3;CCND1;NEDD4;TRAF5;BCL2;BLNK;HES1
KEGG_2021_Human	Oocyte meiosis	7/129	1.268439e-01	4.337749e-01	0	0	1.718541e+00	3.548440e+00	ADCY9;ITPR1;PGR;BTRC;CPEB3;ADCY6;IGF1R
KEGG_2021_Human	Mineral absorption	4/60	1.300667e-01	4.393715e-01	0	0	2.136766e+00	4.358380e+00	ATP7B;CYBRD1;ATP7A;SLC26A3
KEGG_2021_Human	Steroid biosynthesis	2/20	1.361921e-01	4.504743e-01	0	0	3.320110e+00	6.619266e+00	SC5D;DHCR24
KEGG_2021_Human	Amyotrophic lateral sclerosis	16/364	1.366059e-01	4.504743e-01	0	0	1.380255e+00	2.747611e+00	GRIA2;BECN1;XBP1;SLC1A2;AMBRA1;ATG14;COX6C;ATXN2;CCS;PINK1;KIF5C;ERBB4;BCL2;ULK2;ULK1;BCL2L1
KEGG_2021_Human	Insulin resistance	6/108	1.391497e-01	4.530627e-01	0	0	1.760955e+00	3.472965e+00	IKBKB;PPP1R3C;CREB3L1;INSR;TRIB3;SLC27A2
KEGG_2021_Human	Vascular smooth muscle contraction	7/133	1.420589e-01	4.530627e-01	0	0	1.663638e+00	3.246612e+00	ADCY9;KCNMA1;AGTR1;ITPR1;CACNA1D;RAMP1;ADCY6
KEGG_2021_Human	ErbB signaling pathway	5/85	1.422977e-01	4.530627e-01	0	0	1.870245e+00	3.646667e+00	MAP2K4;SHC2;ERBB3;ERBB4;SOS2
KEGG_2021_Human	Rap1 signaling pathway	10/210	1.465999e-01	4.614564e-01	0	0	1.498513e+00	2.877218e+00	VAV3;FARP2;EFNA1;ADCY9;INSR;KRIT1;EVL;ADCY6;RAPGEF4;IGF1R
KEGG_2021_Human	Gap junction	5/88	1.576238e-01	4.905820e-01	0	0	1.802365e+00	3.329948e+00	TJP1;ADCY9;ITPR1;SOS2;ADCY6
KEGG_2021_Human	Cholinergic synapse	6/113	1.615161e-01	4.918789e-01	0	0	1.678231e+00	3.059669e+00	ADCY9;CREB3L1;ITPR1;BCL2;CACNA1D;ADCY6
KEGG_2021_Human	Fatty acid degradation	3/43	1.627583e-01	4.918789e-01	0	0	2.241989e+00	4.070306e+00	ALDH3A2;ACSL3;HADH
KEGG_2021_Human	cAMP signaling pathway	10/216	1.659506e-01	4.918789e-01	0	0	1.454411e+00	2.612218e+00	VAV3;GRIA2;ADCY9;CREB3L1;NPY1R;CACNA1D;TNNI3;ADCY6;RAPGEF4;SLC9A1
KEGG_2021_Human	Measles	7/139	1.664271e-01	4.918789e-01	0	0	1.587522e+00	2.846742e+00	IKBKB;MAVS;CCND1;BCL2;HSPA2;CD46;BCL2L1
KEGG_2021_Human	Hypertrophic cardiomyopathy	5/90	1.682002e-01	4.918789e-01	0	0	1.759773e+00	3.136973e+00	ITGB5;TPM1;CACNA2D2;CACNA1D;TNNI3
KEGG_2021_Human	Mismatch repair	2/23	1.704707e-01	4.918789e-01	0	0	2.845367e+00	5.034000e+00	MSH3;MLH1
KEGG_2021_Human	Protein export	2/23	1.704707e-01	4.918789e-01	0	0	2.845367e+00	5.034000e+00	SRP14;SEC62
KEGG_2021_Human	Retinol metabolism	4/68	1.790455e-01	5.024953e-01	0	0	1.868895e+00	3.214716e+00	CYP2B6;RETSAT;PNPLA4;DHRS4
KEGG_2021_Human	Apoptosis	7/142	1.792620e-01	5.024953e-01	0	0	1.552002e+00	2.667747e+00	IKBKB;BECN1;TNFSF10;ITPR1;BCL2;CTSF;BCL2L1
KEGG_2021_Human	Caffeine metabolism	1/6	1.795922e-01	5.024953e-01	0	0	5.970988e+00	1.025258e+01	NAT1
KEGG_2021_Human	Tight junction	8/169	1.846313e-01	5.089108e-01	0	0	1.487582e+00	2.513114e+00	TJP1;SLC9A3R1;OCLN;CCND1;DLG3;NEDD4;NEDD4L;CACNA1D
KEGG_2021_Human	Amphetamine addiction	4/69	1.855595e-01	5.089108e-01	0	0	1.840048e+00	3.099339e+00	ATF2;GRIA2;CREB3L1;CACNA1D
KEGG_2021_Human	Human papillomavirus infection	14/331	1.903029e-01	5.146798e-01	0	0	1.323808e+00	2.196381e+00	ITGB5;CSNK1A1;LAMB2;PSEN1;IKBKB;SLC9A3R1;CCND1;DLG3;CREB3L1;COL4A6;COL4A5;HES1;SOS2;TLR3
KEGG_2021_Human	AMPK signaling pathway	6/120	1.951967e-01	5.146798e-01	0	0	1.574609e+00	2.572514e+00	CCND1;CREB3L1;INSR;ULK1;FBP1;IGF1R
KEGG_2021_Human	Pyruvate metabolism	3/47	1.953111e-01	5.146798e-01	0	0	2.037750e+00	3.327974e+00	ALDH3A2;ME3;PDHB
KEGG_2021_Human	Huntington disease	13/306	1.970805e-01	5.146798e-01	0	0	1.329523e+00	2.159336e+00	GRIA2;BECN1;ITPR1;SLC1A2;AMBRA1;ATG14;COX6C;KIF5C;CREB3L1;ULK2;ULK1;SLC25A4;RCOR1
KEGG_2021_Human	Human cytomegalovirus infection	10/225	1.971315e-01	5.146798e-01	0	0	1.392874e+00	2.261866e+00	IKBKB;ATF2;ADCY9;CCND1;CREB3L1;TRAF5;ITPR1;SOS2;ADCY6;NFATC4
KEGG_2021_Human	Adherens junction	4/71	1.988113e-01	5.146798e-01	0	0	1.784936e+00	2.883384e+00	FARP2;TJP1;INSR;IGF1R
KEGG_2021_Human	Gastric cancer	7/149	2.107347e-01	5.222374e-01	0	0	1.474957e+00	2.296738e+00	FRAT1;SHC2;CCND1;CSNK1A1;BCL2;MLH1;SOS2
KEGG_2021_Human	Cocaine addiction	3/49	2.121445e-01	5.222374e-01	0	0	1.948950e+00	3.021823e+00	ATF2;GRIA2;CREB3L1
KEGG_2021_Human	Sphingolipid metabolism	3/49	2.121445e-01	5.222374e-01	0	0	1.948950e+00	3.021823e+00	CERS4;CERS6;SPTLC2
KEGG_2021_Human	Inositol phosphate metabolism	4/73	2.123382e-01	5.222374e-01	0	0	1.733019e+00	2.685442e+00	INPP4B;ALDH6A1;INPP5J;PIK3C2B
KEGG_2021_Human	p53 signaling pathway	4/73	2.123382e-01	5.222374e-01	0	0	1.733019e+00	2.685442e+00	CCND1;CCNG2;BCL2;BCL2L1
KEGG_2021_Human	Glycerophospholipid metabolism	5/98	2.130427e-01	5.222374e-01	0	0	1.607727e+00	2.485969e+00	DGKD;MBOAT7;ETNK1;MBOAT2;GPD1L
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	5/100	2.248065e-01	5.399413e-01	0	0	1.573717e+00	2.348796e+00	CCND1;AGTR1;COL4A6;BCL2;COL4A5
KEGG_2021_Human	Progesterone-mediated oocyte maturation	5/100	2.248065e-01	5.399413e-01	0	0	1.573717e+00	2.348796e+00	ADCY9;PGR;CPEB3;ADCY6;IGF1R
KEGG_2021_Human	Glioma	4/75	2.261126e-01	5.399413e-01	0	0	1.684027e+00	2.503680e+00	SHC2;CCND1;SOS2;IGF1R
KEGG_2021_Human	Gastric acid secretion	4/76	2.330839e-01	5.455700e-01	0	0	1.660551e+00	2.418355e+00	ADCY9;ITPR1;ADCY6;SLC9A1
KEGG_2021_Human	Metabolism of xenobiotics by cytochrome P450	4/76	2.330839e-01	5.455700e-01	0	0	1.660551e+00	2.418355e+00	HPGDS;GSTM2;CYP2B6;GSTM1
KEGG_2021_Human	Oxytocin signaling pathway	7/154	2.343784e-01	5.455700e-01	0	0	1.424418e+00	2.066571e+00	ADCY9;CCND1;ITPR1;CACNA2D2;CACNA1D;ADCY6;NFATC4
KEGG_2021_Human	Amoebiasis	5/102	2.367583e-01	5.465172e-01	0	0	1.541109e+00	2.220299e+00	LAMB2;COL4A6;COL4A5;HSPB1;SERPINB6
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	3/53	2.466513e-01	5.646480e-01	0	0	1.792663e+00	2.509333e+00	ADCY9;ESR1;ADCY6
KEGG_2021_Human	NF-kappa B signaling pathway	5/104	2.488812e-01	5.650828e-01	0	0	1.509819e+00	2.099825e+00	IKBKB;TRAF5;BCL2;BLNK;BCL2L1
KEGG_2021_Human	Pentose phosphate pathway	2/30	2.542799e-01	5.690530e-01	0	0	2.133252e+00	2.921105e+00	FBP1;RBKS
KEGG_2021_Human	Fanconi anemia pathway	3/54	2.554150e-01	5.690530e-01	0	0	1.757421e+00	2.398644e+00	POLI;HES1;MLH1
KEGG_2021_Human	Dopaminergic synapse	6/132	2.581716e-01	5.690530e-01	0	0	1.423758e+00	1.927954e+00	ATF2;GRIA2;KIF5C;CREB3L1;ITPR1;CACNA1D
KEGG_2021_Human	Necroptosis	7/159	2.588472e-01	5.690530e-01	0	0	1.377203e+00	1.861314e+00	TRAF5;TNFSF10;BCL2;RBCK1;GLUL;SLC25A4;TLR3
KEGG_2021_Human	Glucagon signaling pathway	5/107	2.673493e-01	5.754356e-01	0	0	1.465184e+00	1.932869e+00	ATF2;CREB3L1;ITPR1;PDHB;FBP1
KEGG_2021_Human	B cell receptor signaling pathway	4/81	2.686459e-01	5.754356e-01	0	0	1.552321e+00	2.040310e+00	IKBKB;VAV3;BLNK;SOS2
KEGG_2021_Human	JAK-STAT signaling pathway	7/162	2.738693e-01	5.754356e-01	0	0	1.350337e+00	1.748827e+00	PIAS3;CCND1;CISH;BCL2;SOCS6;SOS2;BCL2L1
KEGG_2021_Human	Shigellosis	10/246	2.783065e-01	5.754356e-01	0	0	1.267539e+00	1.621224e+00	IKBKB;BECN1;TRAF5;ITPR1;BCL2;RBCK1;BTRC;ATG14;NAIP;BCL2L1
KEGG_2021_Human	Hippo signaling pathway	7/163	2.789270e-01	5.754356e-01	0	0	1.341611e+00	1.712976e+00	BMP4;CCND1;DLG3;WWC1;DLG5;BTRC;BMPR1B
KEGG_2021_Human	HIF-1 signaling pathway	5/109	2.798261e-01	5.754356e-01	0	0	1.436858e+00	1.829964e+00	EGLN2;INSR;BCL2;PDHB;IGF1R
KEGG_2021_Human	Synthesis and degradation of ketone bodies	1/10	2.810450e-01	5.754356e-01	0	0	3.316529e+00	4.209473e+00	HMGCL
