Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	Spliceosome	10/150	3.053524e-02	6.591283e-01	0	0	2.067119e+00	7.211918e+00	SF3B4;LSM7;RBM25;SNRNP40;DHX8;RBM8A;TRA2A;PPIE;THOC2;USP39
GO_Biological_Process_2021	Pathways of neurodegeneration	24/475	3.209239e-02	6.591283e-01	0	0	1.547747e+00	5.322913e+00	FZD3;NDUFB7;HIP1;DCTN2;PSMD13;PSEN2;FZD8;HTRA2;SDHC;PARK7;UQCR10;ATG13;SDHB;UBE2L3;PSMD8;KLC2;PSMD4;PSMC4;ATG101;DVL1;MFN2;NDUFS2;ATF6;HRAS
GO_Biological_Process_2021	Terpenoid backbone biosynthesis	3/22	3.630104e-02	6.923127e-01	0	0	4.550196e+00	1.508804e+01	FDPS;ICMT;GGPS1
GO_Biological_Process_2021	Various types of N-glycan biosynthesis	4/39	4.124264e-02	7.341189e-01	0	0	3.295665e+00	1.050751e+01	B4GALT3;ALG9;STT3A;ALG12
GO_Biological_Process_2021	Sphingolipid signaling pathway	8/119	4.782627e-02	7.818707e-01	0	0	2.082612e+00	6.331516e+00	SMPD2;PDPK1;PPP2R2D;ADORA1;PPP2R5A;HRAS;CERS2;GNAI2
GO_Biological_Process_2021	Tryptophan metabolism	4/42	5.192668e-02	7.818707e-01	0	0	3.035009e+00	8.977322e+00	ECHS1;DLST;ALDH7A1;DHTKD1
GO_Biological_Process_2021	Signaling pathways regulating pluripotency of stem cells	9/143	5.271038e-02	7.818707e-01	0	0	1.941389e+00	5.713396e+00	FZD3;BMPR2;DVL1;FZD8;PCGF1;SKIL;SMAD5;HRAS;BMPR1A
GO_Biological_Process_2021	Hepatocellular carcinoma	10/168	5.807437e-02	7.927252e-01	0	0	1.829906e+00	5.207970e+00	SMARCC1;FZD3;PBRM1;SMARCD3;GSTA4;TXNRD2;DVL1;FZD8;ELK1;HRAS
GO_Biological_Process_2021	Lysine degradation	5/63	6.056870e-02	7.927252e-01	0	0	2.486708e+00	6.972671e+00	ECHS1;DLST;PRDM2;ALDH7A1;DHTKD1
GO_Biological_Process_2021	Basal transcription factors	4/45	6.397379e-02	7.927252e-01	0	0	2.812498e+00	7.732349e+00	ERCC2;TAF6;TAF9B;GTF2H3
GO_Biological_Process_2021	Lysosome	8/128	6.754615e-02	7.927252e-01	0	0	1.925514e+00	5.189152e+00	CD63;GGA3;NAGLU;GLB1;GBA;AP3D1;AP1S1;ATP6V0A1
GO_Biological_Process_2021	Proteasome	4/46	6.828719e-02	7.927252e-01	0	0	2.745391e+00	7.368721e+00	PSMD8;PSMD4;PSMD13;PSMC4
GO_Biological_Process_2021	Citrate cycle (TCA cycle)	3/30	7.872340e-02	8.479808e-01	0	0	3.200663e+00	8.135494e+00	DLST;SDHC;SDHB
GO_Biological_Process_2021	Sphingolipid metabolism	4/49	8.209705e-02	8.479808e-01	0	0	2.561966e+00	6.404540e+00	SMPD2;GLB1;GBA;CERS2
GO_Biological_Process_2021	Proteoglycans in cancer	11/205	8.677066e-02	8.479808e-01	0	0	1.638763e+00	4.005933e+00	CD63;FZD3;ARHGEF12;SMO;CAV3;PDPK1;FZD8;FRS2;EZR;ELK1;HRAS
GO_Biological_Process_2021	Cysteine and methionine metabolism	4/50	8.698330e-02	8.479808e-01	0	0	2.506142e+00	6.120096e+00	LDHC;AHCY;GOT1;SRM
GO_Biological_Process_2021	Thiamine metabolism	2/15	8.892682e-02	8.479808e-01	0	0	4.428293e+00	1.071621e+01	ALPL;AK4
GO_Biological_Process_2021	Thermogenesis	12/232	9.357913e-02	8.600874e-01	0	0	1.576702e+00	3.735125e+00	SMARCC1;NDUFB7;SMARCD3;KDM1A;CPT2;NDUFS2;FRS2;SDHC;UQCR10;HRAS;SDHB;COA7
GO_Biological_Process_2021	RNA transport	10/186	9.824627e-02	8.600874e-01	0	0	1.641214e+00	3.808073e+00	EIF5B;RBM8A;POM121C;NUP133;EIF3I;EIF3G;THOC2;EIF2S2;SENP2;EIF3B
GO_Biological_Process_2021	Hippo signaling pathway	9/163	9.986034e-02	8.600874e-01	0	0	1.687500e+00	3.887971e+00	RASSF1;PRKCI;FZD3;BMPR2;DVL1;PPP2R2D;FZD8;BMPR1A;TEAD3
GO_Biological_Process_2021	Phenylalanine metabolism	2/17	1.102836e-01	8.761571e-01	0	0	3.837457e+00	8.460440e+00	GOT1;MIF
GO_Biological_Process_2021	Primary bile acid biosynthesis	2/17	1.102836e-01	8.761571e-01	0	0	3.837457e+00	8.460440e+00	ACOT8;SLC27A5
GO_Biological_Process_2021	Tight junction	9/169	1.175977e-01	8.761571e-01	0	0	1.623710e+00	3.475529e+00	VASP;STK11;PRKCI;CLDN7;PPP2R2D;RAB13;ARHGEF2;F11R;EZR
GO_Biological_Process_2021	DNA replication	3/36	1.198305e-01	8.761571e-01	0	0	2.617910e+00	5.554360e+00	PRIM2;MCM7;POLD2
GO_Biological_Process_2021	Tyrosine metabolism	3/36	1.198305e-01	8.761571e-01	0	0	2.617910e+00	5.554360e+00	GOT1;TH;MIF
GO_Biological_Process_2021	Other glycan degradation	2/18	1.214150e-01	8.761571e-01	0	0	3.597429e+00	7.585326e+00	GLB1;GBA
GO_Biological_Process_2021	Alanine, aspartate and glutamate metabolism	3/37	1.273257e-01	8.846626e-01	0	0	2.540781e+00	5.236567e+00	GOT1;PPAT;GPT
GO_Biological_Process_2021	Pathogenic Escherichia coli infection	10/197	1.292204e-01	8.846626e-01	0	0	1.543785e+00	3.158948e+00	ARHGEF11;ARHGEF12;MYO1C;CLDN7;TAB2;WASL;ARHGEF2;TAB1;EZR;GAPDH
GO_Biological_Process_2021	Glycosaminoglycan degradation	2/19	1.328054e-01	8.864763e-01	0	0	3.385640e+00	6.835168e+00	NAGLU;GLB1
GO_Biological_Process_2021	Peroxisome	5/82	1.423534e-01	8.939372e-01	0	0	1.871257e+00	3.647909e+00	PEX16;GNPAT;ACOT8;PEX6;PEX14
GO_Biological_Process_2021	Glycine, serine and threonine metabolism	3/40	1.507527e-01	8.939372e-01	0	0	2.334409e+00	4.416970e+00	ALAS1;ALDH7A1;GNMT
GO_Biological_Process_2021	Cushing syndrome	8/155	1.525685e-01	8.939372e-01	0	0	1.569638e+00	2.951143e+00	FZD3;RBBP5;DVL1;FZD8;ARNT;PDE8A;AGT;GNAI2
GO_Biological_Process_2021	Bladder cancer	3/41	1.588479e-01	8.939372e-01	0	0	2.272859e+00	4.181625e+00	RASSF1;DAPK3;HRAS
GO_Biological_Process_2021	Homologous recombination	3/41	1.588479e-01	8.939372e-01	0	0	2.272859e+00	4.181625e+00	BRIP1;POLD2;ATM
GO_Biological_Process_2021	Basal cell carcinoma	4/63	1.619509e-01	8.939372e-01	0	0	1.952623e+00	3.554676e+00	FZD3;SMO;DVL1;FZD8
GO_Biological_Process_2021	Arginine biosynthesis	2/22	1.682395e-01	8.939372e-01	0	0	2.877347e+00	5.128488e+00	GOT1;GPT
GO_Biological_Process_2021	Amyotrophic lateral sclerosis	16/364	1.685168e-01	8.939372e-01	0	0	1.328155e+00	2.365072e+00	NDUFB7;NUP133;DCTN2;PSMD13;SDHC;UQCR10;ATG13;SDHB;PSMD8;KLC2;PSMD4;POM121C;PSMC4;ATG101;NDUFS2;ATF6
GO_Biological_Process_2021	Fatty acid degradation	3/43	1.754187e-01	8.939372e-01	0	0	2.158993e+00	3.757899e+00	ECHS1;CPT2;ALDH7A1
GO_Biological_Process_2021	Insulin signaling pathway	7/137	1.794568e-01	8.939372e-01	0	0	1.552079e+00	2.666194e+00	PRKCI;INPP5A;PDPK1;PRKAR2A;ELK1;HRAS;PTPRF
GO_Biological_Process_2021	Yersinia infection	7/137	1.794568e-01	8.939372e-01	0	0	1.552079e+00	2.666194e+00	ARHGEF12;PIP5K1A;TAB2;PKN2;PIP5K1C;TAB1;WASL
GO_Biological_Process_2021	Protein export	2/23	1.803831e-01	8.939372e-01	0	0	2.740189e+00	4.693046e+00	SEC61A2;SRP9
GO_Biological_Process_2021	Renin-angiotensin system	2/23	1.803831e-01	8.939372e-01	0	0	2.740189e+00	4.693046e+00	THOP1;AGT
GO_Biological_Process_2021	Phenylalanine, tyrosine and tryptophan biosynthesis	1/6	1.856791e-01	8.939372e-01	0	0	5.750595e+00	9.682480e+00	GOT1
GO_Biological_Process_2021	Fluid shear stress and atherosclerosis	7/139	1.885759e-01	8.939372e-01	0	0	1.528403e+00	2.549766e+00	PIAS4;BMPR2;CAV3;GSTA4;ARHGEF2;TXN2;BMPR1A
GO_Biological_Process_2021	Glycosphingolipid biosynthesis	3/45	1.924426e-01	8.939372e-01	0	0	2.055970e+00	3.388151e+00	B4GALT3;GLB1;ST6GALNAC4
GO_Biological_Process_2021	Ubiquitin mediated proteolysis	7/140	1.932052e-01	8.939372e-01	0	0	1.516833e+00	2.493676e+00	PIAS4;DDB1;UBE2W;FZR1;CBLC;UBE4B;UBE2L3
GO_Biological_Process_2021	Wnt signaling pathway	8/166	1.973812e-01	8.939372e-01	0	0	1.459522e+00	2.368248e+00	FZD3;CHD8;RUVBL1;DVL1;FZD8;PRICKLE3;SENP2;TLE6
GO_Biological_Process_2021	Renin secretion	4/69	2.024355e-01	8.939372e-01	0	0	1.771829e+00	2.830203e+00	GUCY1A2;ADORA1;AGT;GNAI2
GO_Biological_Process_2021	Prolactin signaling pathway	4/70	2.094576e-01	8.939372e-01	0	0	1.744893e+00	2.727676e+00	STAT5B;TH;HRAS;PRLR
GO_Biological_Process_2021	Folate biosynthesis	2/26	2.174797e-01	8.939372e-01	0	0	2.397293e+00	3.657429e+00	TH;ALPL
GO_Biological_Process_2021	Valine, leucine and isoleucine degradation	3/48	2.186899e-01	8.939372e-01	0	0	1.918607e+00	2.916475e+00	ACAD8;ECHS1;ALDH7A1
GO_Biological_Process_2021	Salmonella infection	11/249	2.192508e-01	8.939372e-01	0	0	1.332726e+00	2.022464e+00	DYNC1LI2;KLC2;DCTN2;TAB2;WASL;TAB1;ACBD3;HRAS;GAPDH;STX10;TXN2
GO_Biological_Process_2021	Non-small cell lung cancer	4/72	2.237022e-01	8.939372e-01	0	0	1.693397e+00	2.535759e+00	STAT5B;RASSF1;PDPK1;HRAS
GO_Biological_Process_2021	Phosphatidylinositol signaling system	5/97	2.282226e-01	8.939372e-01	0	0	1.564941e+00	2.312096e+00	INPP5A;PIP5K1A;PIP5K1C;SYNJ2;PI4KB
GO_Biological_Process_2021	Fatty acid elongation	2/27	2.299979e-01	8.939372e-01	0	0	2.301282e+00	3.382160e+00	ECHS1;MECR
GO_Biological_Process_2021	Endocytosis	11/252	2.304195e-01	8.939372e-01	0	0	1.315929e+00	1.931592e+00	PRKCI;CAV3;DNAJC6;CBLC;PIP5K1A;PIP5K1C;WASL;AP2B1;VPS37B;HRAS;SH3GL1
GO_Biological_Process_2021	Arginine and proline metabolism	3/50	2.365736e-01	8.939372e-01	0	0	1.836774e+00	2.647702e+00	GOT1;ALDH7A1;SRM
GO_Biological_Process_2021	Riboflavin metabolism	1/8	2.395780e-01	8.939372e-01	0	0	4.107143e+00	5.868599e+00	FLAD1
GO_Biological_Process_2021	Cell cycle	6/124	2.396150e-01	8.939372e-01	0	0	1.464361e+00	2.092164e+00	FZR1;WEE1;MCM7;HDAC1;ATM;SMC3
GO_Biological_Process_2021	Platelet activation	6/124	2.396150e-01	8.939372e-01	0	0	1.464361e+00	2.092164e+00	VASP;GUCY1A2;PRKCI;ARHGEF12;GP1BB;GNAI2
GO_Biological_Process_2021	Butanoate metabolism	2/28	2.425607e-01	8.939372e-01	0	0	2.212656e+00	3.134235e+00	ECHS1;BDH1
GO_Biological_Process_2021	Diabetic cardiomyopathy	9/203	2.457848e-01	8.939372e-01	0	0	1.336767e+00	1.875884e+00	NDUFB7;CPT2;PDK3;NDUFS2;SDHC;UQCR10;SDHB;GAPDH;AGT
GO_Biological_Process_2021	Melanogenesis	5/101	2.533145e-01	8.939372e-01	0	0	1.499423e+00	2.058893e+00	FZD3;DVL1;FZD8;HRAS;GNAI2
GO_Biological_Process_2021	Longevity regulating pathway	5/102	2.596929e-01	8.939372e-01	0	0	1.483888e+00	2.000660e+00	STK11;ATG101;HDAC1;ATG13;HRAS
GO_Biological_Process_2021	Leishmaniasis	4/77	2.603050e-01	8.939372e-01	0	0	1.577001e+00	2.122488e+00	MARCKSL1;TAB2;TAB1;ELK1
GO_Biological_Process_2021	mTOR signaling pathway	7/154	2.622446e-01	8.939372e-01	0	0	1.371371e+00	1.835550e+00	STK11;FZD3;PDPK1;DVL1;FZD8;LAMTOR2;HRAS
GO_Biological_Process_2021	Pentose phosphate pathway	2/30	2.677532e-01	8.939372e-01	0	0	2.054396e+00	2.707057e+00	GPI;ALDOA
GO_Biological_Process_2021	beta-Alanine metabolism	2/30	2.677532e-01	8.939372e-01	0	0	2.054396e+00	2.707057e+00	ECHS1;ALDH7A1
GO_Biological_Process_2021	Purine metabolism	6/129	2.678463e-01	8.939372e-01	0	0	1.404468e+00	1.850165e+00	GUCY1A2;NME7;PPAT;AK4;PDE5A;PDE8A
GO_Biological_Process_2021	NF-kappa B signaling pathway	5/104	2.725598e-01	8.984379e-01	0	0	1.453759e+00	1.889737e+00	PIAS4;ATM;TAB2;TAB1;CARD14
GO_Biological_Process_2021	RNA polymerase	2/31	2.803517e-01	9.030260e-01	0	0	1.983452e+00	2.522377e+00	POLR3C;POLR2I
GO_Biological_Process_2021	Synthesis and degradation of ketone bodies	1/10	2.899143e-01	9.030260e-01	0	0	3.194114e+00	3.954856e+00	BDH1
GO_Biological_Process_2021	Oxidative phosphorylation	6/133	2.909969e-01	9.030260e-01	0	0	1.359950e+00	1.678780e+00	NDUFB7;NDUFS2;SDHC;UQCR10;SDHB;ATP6V0A1
GO_Biological_Process_2021	Insulin resistance	5/108	2.986686e-01	9.030260e-01	0	0	1.397012e+00	1.688178e+00	PDPK1;SLC27A3;SLC27A5;PTPRF;AGT
GO_Biological_Process_2021	Glutathione metabolism	3/57	3.006987e-01	9.030260e-01	0	0	1.598093e+00	1.920343e+00	GSTA4;PRDX6;SRM
GO_Biological_Process_2021	Hepatitis B	7/162	3.044537e-01	9.030260e-01	0	0	1.300048e+00	1.546065e+00	DDB1;STAT5B;TAB2;TAB1;TYK2;ELK1;HRAS
GO_Biological_Process_2021	HIF-1 signaling pathway	5/109	3.052604e-01	9.030260e-01	0	0	1.383507e+00	1.641656e+00	LDHC;ARNT;ENO1;ALDOA;GAPDH
GO_Biological_Process_2021	Base excision repair	2/33	3.054831e-01	9.030260e-01	0	0	1.855295e+00	2.200122e+00	POLD2;POLL
GO_Biological_Process_2021	Fructose and mannose metabolism	2/33	3.054831e-01	9.030260e-01	0	0	1.855295e+00	2.200122e+00	GMPPA;ALDOA
GO_Biological_Process_2021	Endometrial cancer	3/58	3.099664e-01	9.030260e-01	0	0	1.568955e+00	1.837704e+00	PDPK1;ELK1;HRAS
GO_Biological_Process_2021	Prion disease	11/273	3.139078e-01	9.030260e-01	0	0	1.209122e+00	1.400957e+00	PSMD8;KLC2;NDUFB7;PSMD4;CAV3;PSMC4;PSMD13;NDUFS2;SDHC;UQCR10;SDHB
GO_Biological_Process_2021	Autophagy	6/137	3.145371e-01	9.030260e-01	0	0	1.318150e+00	1.524642e+00	STK11;ATG101;PDPK1;DAPK3;ATG13;HRAS
GO_Biological_Process_2021	Propanoate metabolism	2/34	3.179908e-01	9.032292e-01	0	0	1.797224e+00	2.059139e+00	LDHC;ECHS1
GO_Biological_Process_2021	Toxoplasmosis	5/112	3.251548e-01	9.042812e-01	0	0	1.344507e+00	1.510492e+00	PDPK1;TAB2;TAB1;TYK2;GNAI2
GO_Biological_Process_2021	Long-term depression	3/60	3.285216e-01	9.042812e-01	0	0	1.513747e+00	1.685031e+00	GUCY1A2;HRAS;GNAI2
GO_Biological_Process_2021	Mineral absorption	3/60	3.285216e-01	9.042812e-01	0	0	1.513747e+00	1.685031e+00	TRPV6;SLC30A1;CLCN2
GO_Biological_Process_2021	Glycerolipid metabolism	3/61	3.377981e-01	9.129102e-01	0	0	1.487571e+00	1.614471e+00	PNLIPRP2;PNPLA3;ALDH7A1
GO_Biological_Process_2021	Leukocyte transendothelial migration	5/114	3.384948e-01	9.129102e-01	0	0	1.319700e+00	1.429560e+00	VASP;CLDN7;F11R;EZR;GNAI2
GO_Biological_Process_2021	Apoptosis	6/142	3.443537e-01	9.194245e-01	0	0	1.269358e+00	1.353245e+00	PDPK1;HTRA2;ATM;HRAS;LMNB2;MCL1
GO_Biological_Process_2021	Spinocerebellar ataxia	6/143	3.503535e-01	9.223030e-01	0	0	1.260027e+00	1.321532e+00	PSMD8;PSMD4;PSMD13;ATG101;PSMC4;ATG13
GO_Biological_Process_2021	Aldosterone-regulated sodium reabsorption	2/37	3.551482e-01	9.223030e-01	0	0	1.642921e+00	1.700785e+00	SLC9A3R2;PDPK1
GO_Biological_Process_2021	Influenza A	7/172	3.588787e-01	9.223030e-01	0	0	1.220621e+00	1.250856e+00	DNAJC3;FDPS;DNAJB1;HNRNPUL1;PABPN1;KPNA6;TYK2
GO_Biological_Process_2021	Non-homologous end-joining	1/13	3.592491e-01	9.223030e-01	0	0	2.395213e+00	2.452074e+00	POLL
GO_Biological_Process_2021	Epstein-Barr virus infection	8/202	3.703943e-01	9.369923e-01	0	0	1.186451e+00	1.178368e+00	PSMD8;PSMD4;PSMC4;PSMD13;HDAC1;TAB2;TYK2;TAB1
GO_Biological_Process_2021	Neurotrophin signaling pathway	5/119	3.719894e-01	9.369923e-01	0	0	1.261490e+00	1.247475e+00	PDPK1;MATK;PSEN2;FRS2;HRAS
GO_Biological_Process_2021	NOD-like receptor signaling pathway	7/181	4.085301e-01	9.984945e-01	0	0	1.156941e+00	1.035682e+00	NEK7;MFN2;TAB2;PKN2;TAB1;TYK2;TXN2
GO_Biological_Process_2021	Renal cell carcinoma	3/69	4.113257e-01	9.984945e-01	0	0	1.306716e+00	1.160847e+00	PRCC;ARNT;HRAS
GO_Biological_Process_2021	Fc gamma R-mediated phagocytosis	4/97	4.128223e-01	9.984945e-01	0	0	1.236575e+00	1.094045e+00	VASP;MARCKSL1;PIP5K1A;PIP5K1C
GO_Biological_Process_2021	Choline metabolism in cancer	4/98	4.204136e-01	9.984945e-01	0	0	1.223357e+00	1.060059e+00	PDPK1;PIP5K1A;PIP5K1C;HRAS
GO_Biological_Process_2021	Human immunodeficiency virus 1 infection	8/212	4.216220e-01	9.984945e-01	0	0	1.127702e+00	9.739351e-01	DDB1;WEE1;AP1S1;ATM;TAB2;TAB1;HRAS;GNAI2
GO_Biological_Process_2021	Porphyrin and chlorophyll metabolism	2/43	4.270169e-01	9.984945e-01	0	0	1.402057e+00	1.193055e+00	ALAS1;FXN
GO_Biological_Process_2021	Vasopressin-regulated water reabsorption	2/44	4.385949e-01	9.984945e-01	0	0	1.368604e+00	1.127975e+00	DYNC1LI2;DCTN2
GO_Biological_Process_2021	Ribosome	6/158	4.405609e-01	9.984945e-01	0	0	1.134794e+00	9.301986e-01	MRPS12;MRPL17;MRPS2;MRPL9;MRPL23;MRPL34
GO_Biological_Process_2021	Selenocompound metabolism	1/17	4.412941e-01	9.984945e-01	0	0	1.796038e+00	1.469238e+00	TXNRD2
GO_Biological_Process_2021	PPAR signaling pathway	3/74	4.560166e-01	9.984945e-01	0	0	1.214379e+00	9.535618e-01	CPT2;PDPK1;SLC27A5
GO_Biological_Process_2021	Human T-cell leukemia virus 1 infection	8/219	4.573493e-01	9.984945e-01	0	0	1.089891e+00	8.526300e-01	STAT5B;RANBP1;FDPS;TRRAP;CRTC1;ATM;ELK1;HRAS
GO_Biological_Process_2021	Fatty acid biosynthesis	1/18	4.601105e-01	9.984945e-01	0	0	1.690301e+00	1.312161e+00	MECR
GO_Biological_Process_2021	JAK-STAT signaling pathway	6/162	4.643369e-01	9.984945e-01	0	0	1.105466e+00	8.480530e-01	PIAS4;STAT5B;TYK2;PRLR;HRAS;MCL1
GO_Biological_Process_2021	Pyruvate metabolism	2/47	4.725372e-01	9.984945e-01	0	0	1.277165e+00	9.574126e-01	LDHC;ALDH7A1
GO_Biological_Process_2021	Chronic myeloid leukemia	3/76	4.734959e-01	9.984945e-01	0	0	1.180985e+00	8.829190e-01	STAT5B;HDAC1;HRAS
GO_Biological_Process_2021	Parathyroid hormone synthesis, secretion and action	4/106	4.801093e-01	9.984945e-01	0	0	1.126938e+00	8.268811e-01	ARHGEF11;MMP15;BGLAP;GNAI2
GO_Biological_Process_2021	Bacterial invasion of epithelial cells	3/77	4.821387e-01	9.984945e-01	0	0	1.164966e+00	8.498697e-01	CAV3;ELMO3;WASL
GO_Biological_Process_2021	Amino sugar and nucleotide sugar metabolism	2/48	4.835740e-01	9.984945e-01	0	0	1.249336e+00	9.077061e-01	GPI;GMPPA
GO_Biological_Process_2021	Cocaine addiction	2/49	4.944666e-01	9.984945e-01	0	0	1.222691e+00	8.611114e-01	TH;GNAI2
GO_Biological_Process_2021	Ribosome biogenesis in eukaryotes	4/108	4.946700e-01	9.984945e-01	0	0	1.105151e+00	7.778767e-01	GNL3L;EIF6;HEATR1;NHP2
GO_Biological_Process_2021	RNA degradation	3/79	4.992183e-01	9.984945e-01	0	0	1.134191e+00	7.879358e-01	LSM7;EXOSC10;ENO1
GO_Biological_Process_2021	Vibrio cholerae infection	2/50	5.052121e-01	9.984945e-01	0	0	1.197156e+00	8.173905e-01	SEC61A2;ATP6V0A1
GO_Biological_Process_2021	Focal adhesion	7/201	5.170966e-01	9.984945e-01	0	0	1.036586e+00	6.836546e-01	VASP;CAV3;PDPK1;PIP5K1A;PIP5K1C;ELK1;HRAS
GO_Biological_Process_2021	Viral carcinogenesis	7/203	5.276077e-01	9.984945e-01	0	0	1.025901e+00	6.559633e-01	DDB1;STAT5B;RANBP1;HDAC1;REL;GTF2H3;HRAS
GO_Biological_Process_2021	Histidine metabolism	1/22	5.292571e-01	9.984945e-01	0	0	1.368056e+00	8.704677e-01	ALDH7A1
GO_Biological_Process_2021	Mannose type O-glycan biosynthesis	1/23	5.451150e-01	9.984945e-01	0	0	1.305804e+00	7.923074e-01	B4GALT3
GO_Biological_Process_2021	Mismatch repair	1/23	5.451150e-01	9.984945e-01	0	0	1.305804e+00	7.923074e-01	POLD2
GO_Biological_Process_2021	ErbB signaling pathway	3/85	5.486530e-01	9.984945e-01	0	0	1.050874e+00	6.308280e-01	STAT5B;ELK1;HRAS
GO_Biological_Process_2021	Regulation of lipolysis in adipocytes	2/55	5.566596e-01	9.984945e-01	0	0	1.083936e+00	6.349710e-01	ADORA1;GNAI2
GO_Biological_Process_2021	Cell adhesion molecules	5/148	5.596145e-01	9.984945e-01	0	0	1.004146e+00	5.829136e-01	NFASC;CLDN7;F11R;PTPRF;MPZL1
GO_Biological_Process_2021	Human papillomavirus infection	11/331	5.599007e-01	9.984945e-01	0	0	9.869571e-01	5.724310e-01	PRKCI;FZD3;HDAC1;DVL1;PPP2R2D;FZD8;PPP2R5A;ATM;TYK2;HRAS;ATP6V0A1
GO_Biological_Process_2021	Vitamin digestion and absorption	1/24	5.604395e-01	9.984945e-01	0	0	1.248965e+00	7.231931e-01	CUBN
GO_Biological_Process_2021	Hedgehog signaling pathway	2/56	5.664823e-01	9.984945e-01	0	0	1.063807e+00	6.045718e-01	SMO;MEGF8
GO_Biological_Process_2021	Pyrimidine metabolism	2/56	5.664823e-01	9.984945e-01	0	0	1.063807e+00	6.045718e-01	NME7;CTPS1
GO_Biological_Process_2021	Gap junction	3/88	5.722687e-01	9.984945e-01	0	0	1.013626e+00	5.657519e-01	GUCY1A2;HRAS;GNAI2
GO_Biological_Process_2021	AMPK signaling pathway	4/120	5.779543e-01	9.984945e-01	0	0	9.902067e-01	5.428911e-01	STK11;PDPK1;PPP2R2D;PPP2R5A
GO_Biological_Process_2021	Thyroid hormone signaling pathway	4/121	5.845373e-01	9.984945e-01	0	0	9.816923e-01	5.271046e-01	MED14;PDPK1;HDAC1;HRAS
GO_Biological_Process_2021	Morphine addiction	3/91	5.951020e-01	9.984945e-01	0	0	9.789179e-01	5.080804e-01	ADORA1;PDE8A;GNAI2
GO_Biological_Process_2021	Non-alcoholic fatty liver disease	5/155	6.007863e-01	9.984945e-01	0	0	9.569361e-01	4.875743e-01	NDUFB7;NDUFS2;SDHC;UQCR10;SDHB
GO_Biological_Process_2021	Regulation of actin cytoskeleton	7/218	6.032756e-01	9.984945e-01	0	0	9.522224e-01	4.812353e-01	ARHGEF12;PIP5K1A;PIP5K1C;WASL;EZR;HRAS;FGD1
GO_Biological_Process_2021	Collecting duct acid secretion	1/27	6.033884e-01	9.984945e-01	0	0	1.104682e+00	5.580788e-01	ATP6V0A1
