Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Amino sugar and nucleotide sugar metabolism	2/48	4.835740e-01	9.984945e-01	0	0	1.249336e+00	9.077061e-01	GPI;GMPPA
KEGG_2021_Human	Cocaine addiction	2/49	4.944666e-01	9.984945e-01	0	0	1.222691e+00	8.611114e-01	TH;GNAI2
KEGG_2021_Human	Ribosome biogenesis in eukaryotes	4/108	4.946700e-01	9.984945e-01	0	0	1.105151e+00	7.778767e-01	GNL3L;EIF6;HEATR1;NHP2
KEGG_2021_Human	RNA degradation	3/79	4.992183e-01	9.984945e-01	0	0	1.134191e+00	7.879358e-01	LSM7;EXOSC10;ENO1
KEGG_2021_Human	Vibrio cholerae infection	2/50	5.052121e-01	9.984945e-01	0	0	1.197156e+00	8.173905e-01	SEC61A2;ATP6V0A1
KEGG_2021_Human	Focal adhesion	7/201	5.170966e-01	9.984945e-01	0	0	1.036586e+00	6.836546e-01	VASP;CAV3;PDPK1;PIP5K1A;PIP5K1C;ELK1;HRAS
KEGG_2021_Human	Viral carcinogenesis	7/203	5.276077e-01	9.984945e-01	0	0	1.025901e+00	6.559633e-01	DDB1;STAT5B;RANBP1;HDAC1;REL;GTF2H3;HRAS
KEGG_2021_Human	Histidine metabolism	1/22	5.292571e-01	9.984945e-01	0	0	1.368056e+00	8.704677e-01	ALDH7A1
KEGG_2021_Human	Mannose type O-glycan biosynthesis	1/23	5.451150e-01	9.984945e-01	0	0	1.305804e+00	7.923074e-01	B4GALT3
KEGG_2021_Human	Mismatch repair	1/23	5.451150e-01	9.984945e-01	0	0	1.305804e+00	7.923074e-01	POLD2
KEGG_2021_Human	ErbB signaling pathway	3/85	5.486530e-01	9.984945e-01	0	0	1.050874e+00	6.308280e-01	STAT5B;ELK1;HRAS
KEGG_2021_Human	Regulation of lipolysis in adipocytes	2/55	5.566596e-01	9.984945e-01	0	0	1.083936e+00	6.349710e-01	ADORA1;GNAI2
KEGG_2021_Human	Cell adhesion molecules	5/148	5.596145e-01	9.984945e-01	0	0	1.004146e+00	5.829136e-01	NFASC;CLDN7;F11R;PTPRF;MPZL1
KEGG_2021_Human	Human papillomavirus infection	11/331	5.599007e-01	9.984945e-01	0	0	9.869571e-01	5.724310e-01	PRKCI;FZD3;HDAC1;DVL1;PPP2R2D;FZD8;PPP2R5A;ATM;TYK2;HRAS;ATP6V0A1
KEGG_2021_Human	Vitamin digestion and absorption	1/24	5.604395e-01	9.984945e-01	0	0	1.248965e+00	7.231931e-01	CUBN
KEGG_2021_Human	Hedgehog signaling pathway	2/56	5.664823e-01	9.984945e-01	0	0	1.063807e+00	6.045718e-01	SMO;MEGF8
KEGG_2021_Human	Pyrimidine metabolism	2/56	5.664823e-01	9.984945e-01	0	0	1.063807e+00	6.045718e-01	NME7;CTPS1
KEGG_2021_Human	Gap junction	3/88	5.722687e-01	9.984945e-01	0	0	1.013626e+00	5.657519e-01	GUCY1A2;HRAS;GNAI2
KEGG_2021_Human	AMPK signaling pathway	4/120	5.779543e-01	9.984945e-01	0	0	9.902067e-01	5.428911e-01	STK11;PDPK1;PPP2R2D;PPP2R5A
KEGG_2021_Human	Thyroid hormone signaling pathway	4/121	5.845373e-01	9.984945e-01	0	0	9.816923e-01	5.271046e-01	MED14;PDPK1;HDAC1;HRAS
KEGG_2021_Human	Morphine addiction	3/91	5.951020e-01	9.984945e-01	0	0	9.789179e-01	5.080804e-01	ADORA1;PDE8A;GNAI2
KEGG_2021_Human	Non-alcoholic fatty liver disease	5/155	6.007863e-01	9.984945e-01	0	0	9.569361e-01	4.875743e-01	NDUFB7;NDUFS2;SDHC;UQCR10;SDHB
KEGG_2021_Human	Regulation of actin cytoskeleton	7/218	6.032756e-01	9.984945e-01	0	0	9.522224e-01	4.812353e-01	ARHGEF12;PIP5K1A;PIP5K1C;WASL;EZR;HRAS;FGD1
KEGG_2021_Human	Collecting duct acid secretion	1/27	6.033884e-01	9.984945e-01	0	0	1.104682e+00	5.580788e-01	ATP6V0A1
KEGG_2021_Human	Salivary secretion	3/93	6.098767e-01	9.984945e-01	0	0	9.570647e-01	4.732670e-01	GUCY1A2;TRPV6;MUC5B
KEGG_2021_Human	IL-17 signaling pathway	3/94	6.171276e-01	9.984945e-01	0	0	9.464983e-01	4.568552e-01	TAB2;MUC5B;IL17RA
KEGG_2021_Human	TGF-beta signaling pathway	3/94	6.171276e-01	9.984945e-01	0	0	9.464983e-01	4.568552e-01	BMPR2;SMAD5;BMPR1A
