Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	cAMP signaling pathway	8/216	1.908680e-02	5.459481e-02	0	0	2.497949e+00	9.888775e+00	CREB3;MAP2K2;AKT1;CAMK2G;RHOA;RELA;VAV2;PPP1CA
GO_Biological_Process_2021	Thyroid cancer	3/37	1.910046e-02	5.459481e-02	0	0	5.686982e+00	2.250932e+01	RXRB;MAP2K2;BAK1
GO_Biological_Process_2021	Apelin signaling pathway	6/137	1.951381e-02	5.459481e-02	0	0	2.966635e+00	1.167855e+01	SMAD4;MAP2K2;GNB2;PRKAG1;AKT1;MEF2D
GO_Biological_Process_2021	Autophagy	6/137	1.951381e-02	5.459481e-02	0	0	2.966635e+00	1.167855e+01	MAP2K2;RRAGB;AKT1;TSC2;ATG7;TANK
GO_Biological_Process_2021	Long-term potentiation	4/67	1.979910e-02	5.477752e-02	0	0	4.099624e+00	1.607921e+01	MAP2K2;ARAF;CAMK2G;PPP1CA
GO_Biological_Process_2021	Huntington disease	10/306	2.071536e-02	5.569443e-02	0	0	2.198894e+00	8.524846e+00	CREB3;PSMC3;SP1;DCTN1;DCTN4;NDUFA10;POLR2E;TRAF2;AP2A2;POLR2J
GO_Biological_Process_2021	Fc epsilon RI signaling pathway	4/68	2.078905e-02	5.569443e-02	0	0	4.035362e+00	1.563028e+01	MAP2K2;AKT1;VAV2;MAP2K6
GO_Biological_Process_2021	Longevity regulating pathway	5/102	2.080154e-02	5.569443e-02	0	0	3.333503e+00	1.290975e+01	CREB3;PRKAG1;AKT1;TSC2;RELA
GO_Biological_Process_2021	T cell receptor signaling pathway	5/104	2.241157e-02	5.936683e-02	0	0	3.265827e+00	1.240419e+01	MAP2K2;AKT1;RHOA;RELA;VAV2
GO_Biological_Process_2021	RIG-I-like receptor signaling pathway	4/70	2.285881e-02	5.991416e-02	0	0	3.912679e+00	1.478374e+01	TRAF2;RIPK1;TANK;RELA
GO_Biological_Process_2021	Th17 cell differentiation	5/107	2.497464e-02	6.366715e-02	0	0	3.169288e+00	1.169434e+01	RXRB;SMAD4;TGFB1;STAT3;RELA
GO_Biological_Process_2021	Melanoma	4/72	2.504969e-02	6.366715e-02	0	0	3.797214e+00	1.399992e+01	MAP2K2;ARAF;AKT1;BAK1
GO_Biological_Process_2021	Ferroptosis	3/41	2.505775e-02	6.366715e-02	0	0	5.087317e+00	1.875476e+01	GPX4;PCBP2;ATG7
GO_Biological_Process_2021	Breast cancer	6/147	2.647525e-02	6.658927e-02	0	0	2.754826e+00	1.000427e+01	MAP2K2;SP1;ARAF;AKT1;DVL3;BAK1
GO_Biological_Process_2021	Neutrophil extracellular trap formation	7/189	2.744785e-02	6.773714e-02	0	0	2.492972e+00	8.963400e+00	FCGR3A;MAP2K2;AKT1;CYBA;ATG7;TLR4;RELA
GO_Biological_Process_2021	Nitrogen metabolism	2/17	2.760483e-02	6.773714e-02	0	0	8.573856e+00	3.077812e+01	GLUD1;GLUD2
GO_Biological_Process_2021	Ras signaling pathway	8/232	2.774775e-02	6.773714e-02	0	0	2.317619e+00	8.307739e+00	MAP2K2;GNB2;RASA2;VEGFB;ABL1;AKT1;RHOA;RELA
GO_Biological_Process_2021	Alzheimer disease	11/369	2.847605e-02	6.884016e-02	0	0	2.000207e+00	7.118120e+00	MAP2K2;PSMC3;CSNK2A1;NDUFA10;ARAF;AKT1;DVL3;TRAF2;CAPN1;PPID;RELA
GO_Biological_Process_2021	Chemokine signaling pathway	7/192	2.955230e-02	7.066815e-02	0	0	2.452168e+00	8.635541e+00	GNB2;STAT3;AKT1;CRK;RHOA;RELA;VAV2
GO_Biological_Process_2021	Pertussis	4/76	2.979982e-02	7.066815e-02	0	0	3.585526e+00	1.259686e+01	IRAK4;TLR4;RHOA;RELA
GO_Biological_Process_2021	Sphingolipid signaling pathway	5/119	3.706960e-02	8.707860e-02	0	0	2.833941e+00	9.337717e+00	MAP2K2;AKT1;TRAF2;RHOA;RELA
GO_Biological_Process_2021	Malaria	3/50	4.168164e-02	9.699746e-02	0	0	4.111266e+00	1.306435e+01	TGFB1;CD81;TLR4
GO_Biological_Process_2021	Cell cycle	5/124	4.300777e-02	9.915679e-02	0	0	2.714175e+00	8.539811e+00	SMAD4;TGFB1;ABL1;MAD1L1;YWHAH
GO_Biological_Process_2021	Rap1 signaling pathway	7/210	4.447481e-02	1.007723e-01	0	0	2.232673e+00	6.949936e+00	MAP2K2;VEGFB;AKT1;CRK;RHOA;VAV2;MAP2K6
GO_Biological_Process_2021	Arginine biosynthesis	2/22	4.459419e-02	1.007723e-01	0	0	6.428758e+00	1.999441e+01	GLUD1;GLUD2
GO_Biological_Process_2021	cGMP-PKG signaling pathway	6/167	4.492258e-02	1.007723e-01	0	0	2.410144e+00	7.478229e+00	CREB3;MAP2K2;AKT1;MEF2D;RHOA;PPP1CA
GO_Biological_Process_2021	Proximal tubule bicarbonate reclamation	2/23	4.835577e-02	1.075052e-01	0	0	6.122316e+00	1.854553e+01	GLUD1;GLUD2
GO_Biological_Process_2021	Hypertrophic cardiomyopathy	4/90	5.036542e-02	1.109822e-01	0	0	2.999694e+00	8.964437e+00	ACE;TGFB1;PRKAG1;ITGB6
GO_Biological_Process_2021	Human T-cell leukemia virus 1 infection	7/219	5.347982e-02	1.161315e-01	0	0	2.136902e+00	6.257813e+00	CREB3;SMAD4;MAP2K2;TGFB1;AKT1;RELA;MAD1L1
GO_Biological_Process_2021	Dopaminergic synapse	5/132	5.363501e-02	1.161315e-01	0	0	2.542164e+00	7.437235e+00	CREB3;GNB2;AKT1;CAMK2G;PPP1CA
GO_Biological_Process_2021	TGF-beta signaling pathway	4/94	5.737009e-02	1.225685e-01	0	0	2.865789e+00	8.191092e+00	SMAD4;TGFB1;SP1;RHOA
GO_Biological_Process_2021	Legionellosis	3/57	5.759244e-02	1.225685e-01	0	0	3.577049e+00	1.021020e+01	ARF1;TLR4;RELA
GO_Biological_Process_2021	Fluid shear stress and atherosclerosis	5/139	6.407726e-02	1.334909e-01	0	0	2.408502e+00	6.617758e+00	AKT1;CYBA;RHOA;RELA;MAP2K6
GO_Biological_Process_2021	Collecting duct acid secretion	2/27	6.446724e-02	1.334909e-01	0	0	5.141699e+00	1.409647e+01	ATP6V0C;ATP6V1F
GO_Biological_Process_2021	Choline metabolism in cancer	4/98	6.486907e-02	1.334909e-01	0	0	2.743281e+00	7.503928e+00	MAP2K2;SP1;AKT1;TSC2
GO_Biological_Process_2021	Glycerophospholipid metabolism	4/98	6.486907e-02	1.334909e-01	0	0	2.743281e+00	7.503928e+00	PCYT2;ADPRM;AGPAT2;PLD3
GO_Biological_Process_2021	Ubiquitin mediated proteolysis	5/140	6.565593e-02	1.340027e-01	0	0	2.390539e+00	6.510220e+00	HERC4;SOCS3;CDC34;UBC;UBE2G2
GO_Biological_Process_2021	Signaling pathways regulating pluripotency of stem cells	5/143	7.052159e-02	1.410591e-01	0	0	2.338212e+00	6.200556e+00	SMAD4;MAP2K2;STAT3;AKT1;DVL3
GO_Biological_Process_2021	Spinocerebellar ataxia	5/143	7.052159e-02	1.410591e-01	0	0	2.338212e+00	6.200556e+00	PSMC3;SP1;AKT1;TRAF2;CIC
GO_Biological_Process_2021	Melanogenesis	4/101	7.081280e-02	1.410591e-01	0	0	2.658030e+00	7.037708e+00	CREB3;MAP2K2;DVL3;CAMK2G
GO_Biological_Process_2021	Cytosolic DNA-sensing pathway	3/63	7.317610e-02	1.446099e-01	0	0	3.218361e+00	8.415648e+00	POLR2E;RIPK1;RELA
GO_Biological_Process_2021	RNA polymerase	2/31	8.208869e-02	1.609455e-01	0	0	4.431598e+00	1.107880e+01	POLR2E;POLR2J
GO_Biological_Process_2021	Glucagon signaling pathway	4/107	8.350250e-02	1.624385e-01	0	0	2.502427e+00	6.213223e+00	CREB3;PRKAG1;AKT1;CAMK2G
GO_Biological_Process_2021	Phosphonate and phosphinate metabolism	1/6	8.892519e-02	1.716463e-01	0	0	1.282541e+01	3.103697e+01	PCYT2
GO_Biological_Process_2021	Amphetamine addiction	3/69	9.041950e-02	1.731881e-01	0	0	2.924888e+00	7.029370e+00	CREB3;CAMK2G;PPP1CA
GO_Biological_Process_2021	SNARE interactions in vesicular transport	2/33	9.139007e-02	1.733567e-01	0	0	4.145267e+00	9.918041e+00	STX5;STX4
GO_Biological_Process_2021	Cushing syndrome	5/155	9.189996e-02	1.733567e-01	0	0	2.149835e+00	5.131774e+00	CREB3;MAP2K2;SP1;DVL3;CAMK2G
GO_Biological_Process_2021	Central carbon metabolism in cancer	3/70	9.344461e-02	1.749452e-01	0	0	2.881086e+00	6.829288e+00	MAP2K2;AKT1;SLC1A5
GO_Biological_Process_2021	Adherens junction	3/71	9.651103e-02	1.793264e-01	0	0	2.838573e+00	6.636861e+00	SMAD4;CSNK2A1;RHOA
